,nome,codigo,descricao
153208,DRONE DJI MAVIC 2 PRO,88022010,"Aviões e outros veículos aéreos, a hélice, de peso não superior a 2.000 kg, vazios"
153350,"ALHO NACIONAL BRANCO 1 QUALIDADE, GRAUDO, IN NATURA.",7032010,"Alhos, frescos ou refrigerados, para semeadura"
153464,CONEXAO HIDRAULICA MATERIAL PVC CLORETO DE POLIVINILA TIPO CURVA 90 TIPO FIXACAO SOLDAVEL APLICACAO INSTALACOES PRED,85299020,"Outras partes para aparelhos receptores de radiodifusão, televisão, etc."
153672,ESPELHO CLINICO ODONTOLOGICO N 5 - AAF DO BRASIL,90019090,"Prismas, espelhos e outros elementos de óptica, não montados"
153848,AVENTAL DE BORRACHA PB PROF. C/PROTETOR 100X60CM,90229019,Outros aparelhos geradores de raios X
154070,GERADOR DE ENERGIA PARA ALIMENTAÇÃO DE EQUIPAMENTOS,85013210,"Motor elétrico de corrente contínua, de potência superior a 750 W, mas não superior a 75 kW"
154121,PAPEL A4 RESMA COM 500 FLS(P),48051900,"Outros papéis para ondular, não revestidos, em rolos ou em folhas, não tendo sofrido trabalho complementar nem tratamentos"
154598,RESERVATORIO DIRECAO HIDR MBB A0004668702,40141000,"Preservativos de borracha vulcanizada, não endurecida"
154603,ALTERNADOR MBB A0001504650,85011021,"Motores de potência não superior a 37,5 W, de corrente alternada, síncronos"
154604,DISCO DE EMBREAGEM MBB A02025206503,68138910,"Disco de fricção para embreagens, que não contenham amianto"
154607,CILINDRO IMPULSOR EMBREAGEM MBB A0012959106,85059090,"Partes de acoplamentos, embreagens, etc, eletromagnéticos"
154612,CUBO DA RODA DIANT MBB A3853341701,86072100,"Freios a ar comprimido e suas partes, de veículos para vias férreas"
154617,PEIXE IN NATURA BADEJO FILÉ,3044990,"Filés de outros peixes, frescos ou refrigerados"
154620,PEIXE IN NATURA SALMAO,3048100,"Filé de salmão-do-pacífico, do-danúbio, do-atlântico, congelado"
154621,FRUTOS DO MAR CAMARAO SETE BARBAS,3054910,"Bacalhaus (gadus) defumados, mesmo em filés"
154622,FRUTOS DO MAR CAMARAO ROSA MEDIO,3069500,Camarões
154624,PEIXE IN NATURA FILE DE SALMÃO,3021400,"Salmão-do-atlantico e salmão-do-danubio, fresco ou refrigerado"
154627,PEIXE IN NATURA PESCADA AMARELA FILÉ,3038920,"Pescadas (Cynoscion spp.), congeladas"
154629,PEIXE SAITHE SEM CABEÇA( BACALHAU),3053220,"Filés de saithe, secos, salgados, em salmoura, não defumados"
154700,"ROUPAO ESPORTIVO TIPO QUIMONO, COR AZUL",62114200,"Outro vestuário de uso feminino, de algodão"
154885,FRUTOS DO MAR MEXILHAO 1 KG,16055600,"Preparações e conservas, de ameijoas, berbigões e arcas"
154886,FRUTOS DO MAR LAGOSTA,3061500,Lagosta norueguesa (nephrops norvegicus)
154887,FRUTOS DO MAR LULA,16055400,"Preparações e conservas, sépias e lulas"
154888,FRUTOS DO MAR MEXILHAO( MARISCO),3073900,"Mexilhões (Mytilus spp., Perna spp.), congelados, secos, salgados, etc"
154889,FRUTOS DO MAR POLVO,16055500,"Preparações e conservas, de polvos"
155618,OVOS DE GALINHA BDJ COM 30 UND,4081100,"Gemas de ovos, secas"
156037,BOUQUETMAX (1 KG),21022000,Leveduras mortas; outros microrganismos monocelulares mortos
156310,AMOSTRA SOLIDO E AMOSTRA SOLIDO PROCESSADO DE TERRAS RARAS,26179000,Outros minérios e seus concentrados
156465,BUZINA 12V/24V AGRALE 6013.011.069.00.9,85024090,Outros conversores rotativos elétricos
156475,SUPORTE DIANT MOTOR LD AGRALE 6011.001.126.00.3,84261100,"Pontes e vigas, rolantes, de suportes fixos"
156491,FILTRO DE COMBUSTIVEL AGRALE 6011.101.069.00.4,90022010,"Filtros polarizantes, montados"
156493,ELEMENTO DE SEGURANCA AGRALE 6015.001.015.00.9,84212930,Filtros-prensas para líquidos
156592,CRONOMETRO DIGITAL MANUAL MJ1063 [RV],91039000,"Despertadores e outros relógios, com maquinismo de pequeno volume, funcionamento não elétrico"
156646,3-OCTIN-1-OL  97%,29052990,Outros monoalcoóis não saturados
156691,SOLUCAO DE VITAMINAS BME(100X),29369000,"Provitaminas e vitaminas, misturadas"
157159,"Distintivo uso pessoal, material metal, dimensões 45 x 32 mm, cor variada, características adicionais conforme modelo",71171900,Outras bijuterias de metais comuns
157216,SELADORA DE PEDAL,84223029,"Máquinas e aparelhos para encher/fechar latas, capsular vasos, etc."
157581,MOLDURA CACAMBA TRITON HPE T/D,70191290,"Outras mechas de vidro, ligeiramente torcidas"
157585,PARALAMA LADO DIREITO,87082991,Pára-lamas para veículos automóveis
157619,PALMITO DE ACAI IGARAPE 300G LIQUIDO,14049010,"Matérias vegetais das espécies principalmente utilizadas na fabricação de vassouras, escovas, pincéis e artigos semelhantes (por exemplo, sorgo, piaçaba, raiz de grama, tampico), mesmo torcidas ou em feixes"
157675,VERDURA IN NATURA TIPO ASPARGO CEASA,7092000,Aspargos frescos ou refrigerados
157846,"DESCARBONIZANTE LIMPA TBI, COR",27075090,Outras misturas de hidrocarbonetos aromáticos
158183,CLOROBENZENO P.A. 1000 ML,29039110,Clorobenzeno
158248,Fogao 6 Bocas Duplas 40x40 - METALMAQ,73211900,"Outros aparelhos para cozinhar e aquecedores de pratos, incluindo os aparelhos a combustíveis sólidos"
158478,PROMETAZINA CLORIDRATO BISN.C 30G,29343030,Prometazina
158486,DICLOFENACO POTASSIO C 20 COMP.,30039037,"Medicamento contendo ácido fumárico/sais/etc, exceto em doses"
158697,CONJUNTO PARA ELETRICISTA TAM M 17904,61032300,"Conjuntos de malha, de uso masculino, de fibras sintéticas"
158772,CARVÃO VEGETAL 20KG,44021000,"Carvão vegetal (incluindo o carvão de cascas ou de caroços), mesmo aglomerado, de bambu"
158783,Eixo usinado inox 304,73041100,"Tubos dos tipos utilizados em oleodutos ou gasodutos, de aço inoxidável"
159079,PULSEBOY 7320461240474,84349000,Partes de máquinas e aparelhos de ordenhar/indústria de laticínios
159115,peteca colorida,95044000,Cartas de jogar
159121,BANHO MARIA ULTRATERMOSTATIZADO LT 204/10,84022000,Caldeiras denominadas 'de água superaquecida'
159125,POXCOLOR PRIMER COMP A,39073019,"Resinas epoxidas com carga, em outras formas primárias"
159126,POXCOLOR PRIMER COMP B,38249939,"Outras misturas e preparações para borracha ou plástico e outras misturas e preparações para endurecer resinas sintéticas, colas, pinturas ou usos similares"
159127,PUCOLOR TINTA SOLV A - AZUL RAL 5015,39075010,Resinas alquídicas em líquidos e pastas
159141,POLISEAL PU V COMP A,39095011,Poliuretano em soluções em solventes orgânicos
159203,"MOEDOR DE CARNES, OSSOS E GRAOS MOINHO DE LABORATORIO (BANCADA)MULTIUSO",85094030,"Moedores de carne, com motor elétrico incorporado, de uso doméstico"
159351,BAQUETA LIVERPOOL TENNESSEE 5A MADEIRA,92059000,Outros instrumentos musicais de sopro
159377,TRANSFORMADOR,85042200,"Transformadores de dielétrico líquido, de potência superior a 650 kVA, mas não superior a 10.000 kVA"
159463,LOCAÇÃO,87049000,Outros veículos automóveis para transporte de mercadorias
159472,RES 1K00 5W,85332190,"Outras resistências elétricas fixas, para potência não superior a 20 W"
160177,CARNE SUINA PERNIL SEM OSSO SABORATTA KG,2032100,"Carcaças e meias-carcaças de suíno, congeladas"
160528,CADEADO 40MM,80011000,"Estanho não ligado, em forma bruta"
160930,"GELATINA EM PO , PCT 1KG, SABORES DIVERSOS",12122100,Algas próprias para a alimentação humana
160931,"HAMBURGUER CARNE BOVINA CX 36 UNID, DE 56GR CDA",2050000,"Carnes de animais das espécies cavalar, asinina e muar, frescas, refrigeradas ou congeladas."
160932,"MELHORADOR DE FARINHA QUIMICO 5 KG, RICONI",11010020,Farinha de mistura de trigo com centeio (méteil)
161236,DOCE NÃO CONFEITADO SABOR VARIADO,27079910,Cresóis
161285,AZEITONA VERDE SEM CAROCO 2 KG,7099200,"Azeitonas, frescas ou refrigeradas"
161815,ACIDOS GRAXOS ESSENCIAIS 100 ML,33011290,"Outros óleos essenciais, de laranja"
161872,ALFINETE TACA 25 UNIDADES,73199000,"Outras agulhas/artefatos semelhantes, de uso manual, de ferro/aço"
161894,LIVRO DE PROTOCOLO,48021000,Papel e cartão feitos a mão (folha a folha)
161955,TNT LISO AMARELO,52082200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, branqueados, em ponto de tafetá, com peso superior a 100 g/m2"
161989,MED RADIACAO PORTATIL LUDLUM 483581,90304030,"Analisadores digitais de transmissão, para telecomunicação"
162050,TUBO FLEXIVEL DIRECIONADOR OLEO D22MM,40093210,"Tubos de borracha vulcanizada não endurecida, reforçados apenas com matérias têxteis ou associados de outra forma apenas com matérias têxteis, com acessórios, com uma pressão de ruptura superior ou igual a 17,3 MPa"
162157,"Item 9 - Vestuario protecao, material: nylon especial resinado, tamanho: grande, componentes: japona e toca,...",61019090,"Sobretudos, japonas, gabões, capas, anoraques, casacos e semelhantes, de malha, de uso masculino, exceto os artefatos da posição 61.03, de outras matérias têxteis"
162179,PERA P/ APARELHO DE PRESSAO INSULFLADORA BM,40012990,Borracha natural em outras formas
162439,TINTA ACRIL STANDARD B NEVE 18L LUXCRIL,79011111,"Zinco não ligado, que contenha, em peso, 99,99 % ou mais de zinco, eletrolítico, em lingotes"
162933,NITRATO DE ALUMINO (9H2O) PA ACS - 1000 GRS -EXODO,28342930,Nitrato de alumínio
163212,GRADE TRATOR URSOS,87082912,"Grades de radiadores para 'dumpers'/tratores, exceto de uso rodoviário"
163284,FOSFATO DE SODIO MONOBASICO ANIDRO 1000GR MARCA PERFYL TECH,28111910,Ácido aminossulfônico (ácido sulfâmico)
163423,TRANSCPTR 25W RF BANDA C LPOD - PS1-32C,85176264,"Aparelhos emissores com receptor incorporado por satélite, digitais, operando em banda C, Ku, L ou S"
163426,BALDE POLIPROPILENO GRADUADO 20 LTS - J.PROLAB,96139000,Partes de isqueiros e outros acendedores
163762,PLOTTER EPSON T5270SR  36 POLEGADAS,84433910,Máquinas de impressão por jato de tinta
163763,K7400LXXAZ MFP LASER PB 40PPM A3 XOA ANDROID,84433114,"Impressora a laser, LED (Diodos Emissores de Luz) ou LCS (Sistema de Cristal Líquido), monocromáticas, com largura de impressão superior a 280 mm e inferior ou igual a 420 mm"
163869,AMÊNDOA LAMINADA,8021200,"Amêndoas frescas ou secas, sem casca"
164054,MENTOL PA 500GR - Pd:029/2021-3,29061100,Mentol
164057,ACIDO MALICO (DL) 250GR - Pd:029/2021-6,29189999,Outros ácidos carboxílicos que contenham funções oxigenadas suplementares e seus anidridos
164087,AR CONDICIONADO GREE HW 24K BTUS 220V FRIO ECO INVERTER ( CB438W04700),84158300,"Outros aparelhos de ar condicionado, sem dispositivo de refrigeração"
164258,INTRODUTOR RADIAL VALVULADO 6F,90148090,Outros aparelhos e instrumentos para navegação
164774,PNEU 265/75 R16 ALL-TERRAN T/A,40121100,"Pneumáticos recauchutados, dos tipos utilizados em automóveis de passageiros (incluindo os veículos de uso misto (station wagons) e os automóveis de corrida)"
165183,"CLIP DE POLIMERO HEM-O-LOK DOURADO, EX-LARGE, CARTELA C/ 6UN",90189085,Sem descrição
165486,Contratacao de empresa Especializada Aquisicao e Instalacao de Cancela Eletronica Em Conformidade Com Termo de Referenci,94650000,Sem descrição
165537,"LANTERNA ELETRICA, APLICACAO ILUMINACAO DE EMERGENCIA, TIPO LAMPADA LED, TIPO BATERIA RECARREGAVEL, TENSAO NOMINAL 110 V",85131090,"Outras lanternas elétricas portáteis, destinadas a funcionar por meio de sua própria fonte de energia (por exemplo, de pilhas, de acumuladores, de magnetos)"
165587,Cronometro digital Pista e Campo,91029900,"Outros relógios de bolso, semelhantes"
165673,Algema par conjunto tatico operacional algema pulso,83015000,"Fechos e armações com fecho, com fechadura, de metais comuns"
165701,"SERRA FITA 8 POL. ACO FORTE 17,52 MTS",72119010,"Outros produtos laminados planos, de ferro ou aço não ligado, de largura inferior a 600 mm, não folheados ou chapeados, nem revestidos, com um teor de carbono superior ou igual a 0,6 %, em peso"
165703,ESTILETE DE SERRA FITA 8 POL,72099000,"Outros produtos laminados planos, de ferro ou aço não ligado, de largura igual ou superior a 600 mm, não folheados ou chapeados, nem revestidos, não enrolados, simplesmente laminados a frio"
165898,"RIPA MADEIRA MACARANDUBA 5MX5CMX1,5CM",44079200,"Madeira de faia (Fagus spp.), serrada ou fendida longitudinalmente, cortada transversalmente ou desenrolada, mesmo aplainada, lixada ou unida pelas extremidades, de espessura superior a 6 mm"
166109,JUNTA CAMBIO,39071049,"Poliacetais sem carga, em outras formas primárias"
166622,Mouse Pad com base emborrachada -Cor preto,39095021,"Poliuretanos hidroxilados, com propriedades adesivas, em blocos irregulares, pedaços, etc."
166666,"PA CULINARIA , MAT CORPO POLIETILENO , MAT CABO POLIETILENO , COMPRIM CORPO 15CM, COMPRIM CABO 70CM, COR BRANCA",82083000,"Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos, para aparelhos de cozinha ou para máquinas das indústrias alimentares"
166737,"NITROFENOL 4(PARA) 99% CAS 100-02-7 PM 139,11 G/MOL FR C/ 100 G - NEON",29089912,p-Nitrofenol e seus sais
166864,(021 / 080) CRISTAL QUARTZO 10MHZ,85416090,Outros cristais piezoelétricos montados
166895,(052 / 230) TRANSISTOR NPN TIP35C,85412920,"Outros transistores, montados, exceto os fototransistores"
166984,LAMPADA VAPOR MET TUB 400W E-40 - MT400E40-T,85393210,Sem descrição
167054,BLOCO LAUDO MEDICO TECNICO,48111090,"Outros papéis e cartões de celulose, alcatroados, betumados ou asfaltados, em rolos ou em folhas de forma quadrada ou retangular"
167094,RIOCRIL TEXT ESTOQUE PRATA,32099011,"Tintas de politetrafluoretileno, dispersas/dissolvidas em meio aquoso"
167597,CORRENTE COMANDO INF,85113010,Distribuidores para motores de ignição por centelha ou por compressão
168027,BOVINO FEMEA PARA ABATE + 36 M,1029090,Outros bovinos vivos
168244,Palmilha Higienica CallMart Antimicrobiana 35,64069020,Palmilhas
168444,OE CAPIM LIMÃO- LEMONGRASS (10mL),33012914,"Óleo essencial, de lemongrass"
168490,MASCARA SEMIFACIAL EM TECIDO LAVAVEL COR PRETA,60063120,"Outros tecidos de malha, de fibras sintéticas, crus ou branqueados, de poliésteres"
168584,VERGALHAO 4.2MM,37013039,"Outras chapas sensibilizadas por outros procedimentos, cuja dimensão de pelo menos um dos lados seja superior a 255 mm"
168918,IMPRESSORA EPSON TMT20X C31CH2,84433239,Outras impressoras com velocidade de impressão < 30 páginas por minuto
168990,AMOSTRAS DE LEITE CRU P ANALISE DE QUALIDADE,43021990,"Outras peles com pelo inteiras, com ou sem cabeça, cauda ou patas, não reunidas (não montadas)"
169049,Boneca Angelina Negra,95030021,"Bonecos, mesmo vestidos, com mecanismo a corda ou elétrico, que representem somente seres humanos"
169179,PERISCOPIO COMANDANTE,90131090,"Periscópios, lunetas para máquinas, aparelhos e instrumentos ópticos"
169202,"GLICERINA P.A. 99,5% (GLICEROL) Embalagem :LITRO",15200010,Glicerol em bruto
169214,CHAPA GALVANIZADA (ALGEROSA),72193300,"Produtos laminados planos de aço inoxidável, de largura igual ou superior a 600 mm, simplesmente laminados a frio, de espessura superior a 1 mm, mas inferior a 3 mm"
169242,BARRA DE APOIO DE 40CM,76041010,Barras de alumínio não ligado
169292,BLUSAO AGASALHO GG,62032910,"Conjuntos, de uso masculino, de lã ou de pelos finos"
169367,PERFIL ESPONJOSO 1241 IBC / AUT 562,40081900,"Varetas e perfis, de borracha vulcanizada não endurecida, de borracha alveolar"
169417,ABRAÇADEIRA BAP 3 AJUSTAVEL,72122090,"Outros produtos laminados planos, de ferro ou aço não ligado, de largura inferior a 600 mm, folheados ou chapeados, ou revestidos, galvanizados eletroliticamente"
169418,"ALÇA PRE FORMADA VERMELHA 7,30 - 08,60MM",76052910,"Outros fios de liga de alumínio, resistência <= 0.0328 ohm.mm2"
169425,ISOLADOR ROLDANA P/ REX,85462000,Isoladores de cerâmica para uso elétrico
169543,ALTO FALANTE B3X40 X-CEST:0105700,85182990,Outros próprios para aparelhos telefônicos
169678,AMOSTRAS DIVERSAS,30029091,"Outras toxinas, culturas de microorganismos, para saúde animal"
169923,PIRAZINAMIDA 500 mg CP,29339911,Pirazinamida
170069,FENOLFTALEINA SOL. 1% - 100 ML - SCIAVICCO,29270029,Outros compostos azóicos
170445,"FILTRO TERAPIA RESPIRATORIA. BARREIRA MICROBIOLOGICA, COMPAT ESPIROMETRO GERATHERM, ESTERIL, USO UNICO",84212919,Outros hemodialisadores
170536,BOMBA DO LIMPADOR DE PARABRISA,84148038,"Outros compressores de gases, centrífugos"
170550,JG SAPATAS,87089521,Bolsas infláveis para airbags
170566,PETUNIA F1 FLASH PELL WHITE,12093000,"Sementes de plantas herbáceas, cultivadas para flores, para semeadura"
170574,"TERMINAL DE COMPRENSSAO 2,5MM TM-2,5-6",85359000,"Outros aparelhos para interrupção, etc, de circuitos elétricos, para uma tensão superior a 1.000 V"
170643,VALOR REFERENTE A REAJUSTE E À,97050000,"Coleções e espécimes para coleções, de zoologia, botânica, mineralogia, anatomia, ou apresentando interesse histórico, arqueológico, paleontológico, etnográfico ou numismático"
170656,LAMPADA 1141 1 POLO AMARELA 12V PHILIPS,84314910,"Partes de guindastes, outras máquinas e aparelhos de carga/descarga"
170662,DELIMITADORA VERMELHA 24V SINALSUL,84069011,"Rotores de turbinas a reação, de múltiplos estágios, a vapor"
170683,PROTEINA TEXT. DE SOJA,35040020,"Proteínas de soja em pó, com teor de proteínas superior ou igual a 90 %, em peso, em base seca"
170725,POLPA SABOR MANGA,84485190,"Agulhas e outros artigos, utilizados na formação das malhas"
170911,SECADOR DE MAOS,84193100,Secadores para produtos agrícolas
170971,Placa de Quartzo Schmidt Haensh Mod padrao n/s 4174,90275040,Sacarímetros
170997,TUNEL LUDICO,95089049,"Outros carrosséis, balanços e outras diversões"
171068,CORACAO DE FRANGO KG,12079990,"Outras sementes e frutos oleaginosos, mesmo triturados"
171079,"FLANGES LIVRES, FIXAÇAO SOLDÁVEL , APLICAÇAO CAIXA D'ÁGUA, BITOLA II 40MMX 1 1/4POL",73079100,"Outras flanges para tubos, de ferro fundido/ferro ou aço"
171122,"ARAME MIG 1,2MM ER70S6 CAPA/CAPA RL15KG WELDINOX",72292000,Fios de ligas de aços silício-manganês
171292,"MONITOR 17' -  PARA MICROSCOPIO  HDMI/VGA PARA CAMERAS EM HDMI 2K, AUTOMÁTICO/ 90~240VOLTS, MENU DE AJUSTES TOUCH;",90112020,Microscópios para cinefotomicrografia
171809,"SACARINA SODICA, AMPOLA DE 1G",29251100,Sacarina e seus sais
171950,"CINTA RAPIDA PEQUENA- TRIBUTOS(R$): 0,31 Fonte: IBPT",29333322,Bromazepam
172010,CRONOMETRO - SN: 8229892,91040000,"Relógios para painéis de instrumentos e relógios semelhantes, para automóveis, veículos aéreos, embarcações ou para outros veículos"
172039,"MEIO FIO DE CONCRETO USINADO, MEDINDO 1000MM X 300MM X 100MM",25262000,"Esteatita natural, mesmo desbastada ou simplesmente cortada a serra ou por outro meio, em blocos ou placas de forma quadrada ou retangular, triturada ou em pó e talco"
